"Probes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"chr"	"pos"	"strand"	"Type"	"Relation_to_Island"	"UCSC_RefGene_Name"	"UCSC_RefGene_Accession"	"UCSC_RefGene_Group"	"Regulatory_Feature_Group"
"cg02124184"	-0.52369979222936	-2.50798156701163	-4.53685372897824	0.000795525410230479	0.0475343255628676	-0.33419894346846	"chr5"	72950691	"+"	"II"	"OpenSea"	"RGNEF"	"NM_001080479"	"5'UTR"	""
"cg02126169"	-0.708184753204149	-2.86334028780632	-4.55718433712941	0.000769007854827156	0.0468432283268703	-0.301102048041686	"chr2"	138966794	"-"	"II"	"OpenSea"	""	""	""	""
"cg02126235"	-0.832967057098473	0.0512879204012184	-6.69700854945983	2.99153884251925e-05	0.00899822807172162	2.83159701530308	"chr14"	94855034	"-"	"II"	"OpenSea"	"SERPINA1"	"NM_001127701;NM_001127703;NM_001002236;NM_001127702;NM_000295;NM_001127704;NM_001127706;NM_001127700;NM_001127705;NM_001002235;NM_000295;NM_001127707"	"5'UTR"	""
"cg02129597"	-0.598096166522065	1.37577328633216	-4.90961173370637	0.000431108620066556	0.0357116438697206	0.263325362557041	"chr17"	36624613	"-"	"II"	"S_Shelf"	"ARHGAP23"	"NM_001199417"	"Body"	"Unclassified_Cell_type_specific"
"cg02133456"	-0.550115688416483	1.0483291100797	-4.83291468801047	0.000488261858699728	0.0378708157688152	0.142025294106993	"chr7"	11232035	"+"	"II"	"OpenSea"	""	""	""	""
"cg02137314"	0.81209201628449	-3.60426828720661	5.02208642297971	0.000359704447923901	0.0327384808300788	0.439619301517309	"chr22"	43665934	"+"	"II"	"OpenSea"	"SCUBE1"	"NM_173050"	"Body"	""
"cg02137862"	-0.558631307395085	2.59408435286751	-4.96696453510286	0.000392997751953635	0.0340792343602209	0.353458681134116	"chr5"	74125288	"-"	"II"	"OpenSea"	"FAM169A"	"NR_046462;NM_015566"	"Body"	""
"cg02138834"	-0.69401927602838	1.53320983386636	-4.9323174159335	0.000415574747468049	0.0350083972822492	0.299067631704845	"chr7"	75567608	"-"	"II"	"OpenSea"	"POR"	"NM_000941"	"5'UTR"	""
"cg02139586"	-0.898412852185511	-2.97757269734804	-6.02956725094832	7.69316654793416e-05	0.0149629666857732	1.93113405985645	"chr16"	59792836	"+"	"II"	"S_Shelf"	""	""	""	""
"cg02140390"	0.867222026770858	-1.30058166182392	6.16930121461362	6.28154796155179e-05	0.0133888632325279	2.12538076033132	"chr11"	1091487	"-"	"II"	"N_Shelf"	"MUC2"	"NM_002457;NM_002457;NM_002457"	"ExonBnd"	""
"cg02140630"	0.692384165072046	-0.920144780630434	5.2193220088541	0.000262971906522827	0.0281174321015744	0.744118497224335	"chr17"	67668994	"+"	"II"	"OpenSea"	"LINC01483"	"NR_109972;NR_109971"	"Body"	""
"cg02144647"	-0.702261388669758	-2.48346453929859	-5.26229994739862	0.000245801139939948	0.0272412320894996	0.809672983641334	"chr22"	45597019	"+"	"II"	"N_Shore"	"C22orf9"	"NM_001009880;NM_015264;NR_031651"	"Body"	""
"cg02145002"	-0.587621927105067	2.6420312214441	-5.01920273632136	0.00036137026268493	0.032814973767205	0.43512323183008	"chr5"	179621242	"+"	"II"	"OpenSea"	"RASGEF1C"	"NM_175062"	"5'UTR"	""
"cg02150126"	0.605989341692171	2.24335958085273	5.4108523904734	0.000195027824667522	0.0242178197971344	1.03404215853114	"chr7"	20443181	"+"	"II"	"OpenSea"	"ITGB8"	"NM_002214"	"Body"	""
"cg02150363"	0.725524885833971	-1.5391903253056	7.26806714382842	1.39596842432991e-05	0.00580794791562673	3.54846656660626	"chr17"	72300402	"+"	"II"	"OpenSea"	"DNAI2"	"NM_023036"	"Body"	""
"cg02152582"	-0.521176225410693	-1.31815946545328	-4.54126489067707	0.000789691543979458	0.0473911243827192	-0.327013056313341	"chr15"	63771932	"-"	"II"	"OpenSea"	""	""	""	"Unclassified"
"cg02153930"	-0.64225810580916	-3.33067573874485	-5.12976910428397	0.000302955991419548	0.0301260399411454	0.606604187604236	"chr7"	47009026	"-"	"II"	"OpenSea"	""	""	""	""
"cg02155111"	-0.572327550760847	2.09448689313165	-4.69215466819206	0.000614892727354315	0.0421998438732761	-0.0828355348414469	"chr3"	112695305	"-"	"II"	"OpenSea"	"CD200R1"	"NM_138940;NM_138806;NM_170780;NM_138939"	"TSS1500"	""
"cg02155796"	-0.551336406364747	-2.32891912554357	-5.25569938957534	0.000248359235466493	0.0274132634858271	0.799623771165042	"chr14"	105940179	"+"	"I"	"N_Shore"	"CRIP2"	"NM_001312"	"TSS1500"	""
"cg02156591"	-0.657250913960702	-3.53933221611657	-5.5160218932045	0.000165873213610009	0.0223734271758889	1.19079414516713	"chr3"	130480267	"-"	"II"	"OpenSea"	""	""	""	""
"cg02157334"	-0.59129630675767	2.30970380907999	-5.01087618086087	0.00036622607896637	0.0329748201042771	0.422133892312329	"chr19"	46073383	"+"	"II"	"OpenSea"	"OPA3"	"NM_001017989;NM_025136"	"Body"	"Unclassified"
"cg02163215"	0.561543511238839	2.71989419287851	5.14589368302995	0.000295307903609056	0.0297833554247224	0.631455856261102	"chr22"	45996347	"+"	"II"	"OpenSea"	"FBLN1"	"NM_006486"	"3'UTR"	""
"cg02165747"	0.562377748952785	-2.09406501521647	4.59143383682089	0.000726410171606835	0.0455417481949991	-0.245474706032709	"chr20"	39161080	"+"	"II"	"OpenSea"	""	""	""	""
"cg02167195"	-1.17178694818308	-2.19884435121812	-9.7776421903012	7.54299788865389e-07	0.000958639706003327	6.18257414069688	"chr3"	170979534	"-"	"II"	"OpenSea"	"TNIK"	"NM_001161560;NM_015028;NM_001161563;NM_001161562;NM_001161561;NM_001161566;NM_001161565;NM_001161564"	"Body"	""
"cg02168717"	0.533387374170871	0.875695753848576	4.69271376666916	0.000614326479647684	0.0421831011794372	-0.0819367341414834	"chr8"	10455365	"-"	"II"	"OpenSea"	""	""	""	"Unclassified_Cell_type_specific"
"cg02169026"	-0.722892029332807	2.56561675711964	-4.6460687042706	0.000663505641080611	0.0437813982089707	-0.157075599758222	"chr8"	125313573	"-"	"II"	"Island"	""	""	""	""
"cg02173297"	-1.12806823130766	-2.16649882621234	-7.53322889024369	9.93304496575762e-06	0.00476846135552293	3.86525769755647	"chr2"	213483614	"+"	"II"	"OpenSea"	""	""	""	""
"cg02175743"	0.804396709417724	-0.0183731985643108	6.60951910588165	3.37443572865319e-05	0.00957658658006387	2.71746945766488	"chr12"	77623874	"-"	"II"	"OpenSea"	""	""	""	""
"cg02179795"	-0.602082031017676	-0.963459270291254	-5.58324052322159	0.00014968808185584	0.0212545523953113	1.29006851150141	"chr11"	34912918	"-"	"II"	"OpenSea"	"APIP"	"NM_015957"	"Body"	""
"cg02181651"	-0.763093821033703	1.663618122071	-5.78406489667235	0.000110565233240281	0.0181905262244231	1.58241093346436	"chrX"	19141771	"+"	"II"	"S_Shore"	"ADGRG2"	"NM_001184834;NM_001079860;NM_001184835;NM_005756;NM_001184837;NM_001184833;NM_001079859;NM_001184836;NM_001079858"	"TSS1500"	""
"cg02182648"	0.71919541040957	1.00371390618417	5.7773755989789	0.000111676409285025	0.0182518004971211	1.57277591400574	"chr11"	34931650	"+"	"II"	"OpenSea"	"APIP"	"NM_015957"	"Body"	""
"cg02193580"	-0.501585042203727	-1.9528089145562	-4.53852101035364	0.000793315099612604	0.0474742912294767	-0.331482590078349	"chrX"	135251444	"+"	"II"	"OpenSea"	"FHL1"	"NM_001159704;NR_027621;NM_001449;NM_001167819;NM_001159703;NM_001159702;NM_001159700"	"TSS200"	""
"cg02194711"	-0.626537683483929	0.401563525064219	-5.4085336871068	0.000195728745852389	0.0242357070306258	1.03056660514157	"chr7"	138035596	"-"	"II"	"OpenSea"	""	""	""	""
"cg02195564"	-1.01700040100211	-0.950074007056993	-8.32031634353817	3.79304404679447e-06	0.00257252577075821	4.74892126092742	"chr8"	29611036	"-"	"II"	"OpenSea"	"LOC101929450"	"NR_125815;NR_125814"	"Body"	"Unclassified_Cell_type_specific"
"cg02196805"	-0.847016018566857	-3.72831498633472	-4.65436215908545	0.000654468358793241	0.0435037579602088	-0.143693439670672	"chr5"	131409637	"+"	"II"	"OpenSea"	"CSF2"	"NM_000758"	"1stExon"	""
"cg02199239"	0.540446017068029	-4.41185031641275	4.85971992621551	0.000467429947867917	0.0370841590747031	0.184518108370581	"chr17"	39968091	"+"	"I"	"Island"	"FKBP10"	"NM_021939;NM_006455"	"TSS1500"	"Promoter_Associated_Cell_type_specific"
"cg02199466"	-0.904637795494769	-1.6508313276334	-6.56660089918192	3.58112112345995e-05	0.00993080338944641	2.66105803087152	"chr10"	24737671	"-"	"II"	"OpenSea"	"KIAA1217"	"NM_001282769;NM_019590;NM_001282768;NM_001282767;NM_001098500"	"TSS1500"	""
"cg02200207"	-0.688659992143553	2.10418299179541	-4.86373258078271	0.000464392900784825	0.036993275239323	0.190870008168091	"chr7"	29605237	"-"	"II"	"N_Shore"	"PRR15"	"NM_175887"	"5'UTR"	""
"cg02202484"	0.684057316842309	-1.91760882646534	6.00787097853345	7.94107353515721e-05	0.0152259608454038	1.90069854559408	"chr1"	152942688	"+"	"II"	"OpenSea"	"SPRR4"	"NM_173080"	"TSS1500"	""
"cg02205048"	0.517575618987596	0.142483171354383	4.62790476981413	0.000683759314401047	0.0443695965195828	-0.186418423146381	"chr2"	106092307	"-"	"II"	"OpenSea"	""	""	""	""
"cg02205957"	0.523104022889688	-0.188600979228519	4.56644692573733	0.000757235277928581	0.0465424929695796	-0.2860419695743	"chr1"	89737118	"+"	"II"	"OpenSea"	"GBP5"	"NM_001134486;NM_052942"	"5'UTR"	""
"cg02207155"	-1.51823071834048	0.157367989603593	-13.6330666874182	2.33354424543915e-08	0.00011087322615337	8.99548133271855	"chr14"	80854710	"-"	"II"	"OpenSea"	""	""	""	""
"cg02207312"	0.746086815076249	-4.68108250863336	4.97036592212604	0.000390852087119864	0.0339901213481822	0.35878864685739	"chr11"	60674164	"-"	"I"	"Island"	"PRPF19"	"NM_014502"	"TSS200"	"Promoter_Associated"
"cg02207959"	0.508119105284336	-2.38250064799649	4.98676108370102	0.00038068153579335	0.0335974572863024	0.384455363644219	"chr9"	118789944	"-"	"II"	"OpenSea"	""	""	""	""
"cg02210780"	0.637740980690159	-4.06829988777937	5.09774771059527	0.000318771104396754	0.0308993074900547	0.557133454629803	"chr9"	124856185	"-"	"II"	"S_Shore"	"TTLL11"	"NM_001139442;NM_194252"	"TSS1500"	"Promoter_Associated"
"cg02212928"	0.884728090998155	-2.70369147629412	8.36241466901033	3.60954453892133e-06	0.00250304112091023	4.79389591988616	"chr14"	56474448	"-"	"II"	"OpenSea"	""	""	""	""
"cg02216667"	0.628985770440448	0.443552601645119	5.29105944469535	0.00023497609759585	0.0266131743028622	0.853379568024268	"chr1"	162346613	"+"	"II"	"OpenSea"	"C1orf111"	"NM_182581;NM_182581"	"1stExon"	""
"cg02216731"	-0.591419385418435	-1.08781763123654	-5.88069963578174	9.5759936604704e-05	0.0168073143152467	1.72081092407777	"chr16"	801936	"-"	"I"	"S_Shelf"	""	""	""	""
"cg02219431"	-0.526482997983182	-1.59438084914762	-5.11731627663343	0.00030900558319802	0.0304440383930242	0.587384171550235	"chr14"	96559459	"-"	"II"	"OpenSea"	"C14orf132"	"NM_001289139;NM_001252507;NM_001282464;NM_001282463"	"3'UTR"	""
"cg02221114"	-0.745018265847108	2.03979205141887	-4.80496856677997	0.000511023825094537	0.0386666026589422	0.0976113266373178	"chr11"	86628093	"-"	"II"	"OpenSea"	""	""	""	""
"cg02225847"	0.733387229036435	-3.41058742372279	6.11745463770156	6.77012526378535e-05	0.0139553460996813	2.0536653606686	"chr16"	67563418	"+"	"II"	"N_Shore"	"FAM65A"	"NM_024519"	"5'UTR"	"Unclassified"
"cg02227623"	-0.787752555627492	-0.877733201779819	-6.37396738394159	4.69030022135204e-05	0.0114378380747615	2.40438261883362	"chr2"	79739918	"+"	"I"	"Island"	"CTNNA2"	"NM_004389;NM_001164883"	"TSS200"	""
"cg02228774"	-1.16792095269356	-3.23144266670349	-7.1916636142133	1.54220537010141e-05	0.00616258316250955	3.45532545556159	"chr2"	178187739	"+"	"II"	"OpenSea"	"LOC100130691"	"NR_026966"	"Body"	""
"cg02229607"	-0.614308406093091	2.47228454008367	-4.81507535793862	0.00050266565347895	0.0383555377271677	0.113686986415293	"chr7"	2759813	"+"	"I"	"S_Shore"	""	""	""	""
"cg02230376"	-0.682980050275272	-0.99688155585262	-4.86938983814671	0.000460146351155029	0.0368209215910894	0.199821210824648	"chr11"	30079388	"+"	"II"	"OpenSea"	""	""	""	""
"cg02232166"	-0.74581006826284	1.62656693084287	-6.78283529292387	2.66073025892214e-05	0.00841342052972172	2.94243023606644	"chr16"	54443878	"+"	"II"	"OpenSea"	""	""	""	""
"cg02237368"	-0.599605819192794	1.78759872195349	-4.85228205397414	0.000473114859923667	0.0373248820514891	0.17273790474776	"chr7"	44103276	"+"	"II"	"N_Shore"	"PGAM2"	"NM_000290"	"Body"	""
"cg02239586"	-0.585819014221354	-2.33991352306691	-5.7735208313869	0.000112322118551549	0.0183163232612	1.56722043447245	"chr20"	62678536	"+"	"II"	"N_Shore"	""	""	""	"Unclassified_Cell_type_specific"
"cg02243096"	-1.12904067915854	1.89143528784925	-4.97015244048696	0.000390986391838841	0.0339901213481822	0.358454172869611	"chr17"	26592726	"+"	"I"	"OpenSea"	""	""	""	""
"cg02249577"	-0.677683771485682	3.09718123284045	-5.46207966878417	0.000180201802948889	0.0232542076808539	1.11061230008146	"chr10"	52434778	"-"	"I"	"Island"	""	""	""	""
"cg02255511"	0.586371123587464	-1.92152536160305	4.61343944727879	0.000700352562171352	0.0447876033237775	-0.20981946313584	"chr3"	100328265	"-"	"II"	"OpenSea"	"GPR128"	"NM_032787"	"TSS200"	""
"cg02255914"	0.613220734074451	-2.6568710574813	4.85248120400679	0.000472961701111549	0.0373162035298625	0.173053427805635	"chr17"	8700574	"+"	"II"	"N_Shore"	"MFSD6L"	"NM_152599;NM_152599"	"1stExon"	""
"cg02257445"	-0.800600697693614	2.23963595802147	-5.14698139056741	0.000294799387152746	0.0297633109691483	0.633130821979035	"chr17"	14117857	"-"	"II"	"OpenSea"	""	""	""	""
"cg02258449"	0.744170482068382	0.562795785049808	6.46154726862978	4.14628798066385e-05	0.01070278222204	2.52178667720646	"chr1"	56664962	"-"	"II"	"OpenSea"	""	""	""	""
"cg02263377"	-0.541848244238285	0.118601988043672	-4.50763592179659	0.00083532463615079	0.0485993930291719	-0.381862324034259	"chr14"	105195816	"-"	"I"	"OpenSea"	"ADSSL1"	"NM_199165;NM_152328"	"TSS1500"	""
"cg02264319"	0.67573359878574	-1.84469041416474	6.79854092220307	2.60454731559889e-05	0.0083200517689685	2.96259182674562	"chr12"	9144474	"+"	"II"	"OpenSea"	"KLRG1"	"NM_005810"	"Body"	""
"cg02264946"	0.509455691969255	0.0942434645760083	4.72928910844509	0.00057844798008458	0.0409800964412976	-0.0232357975539097	"chr19"	5775816	"-"	"II"	"OpenSea"	"CATSPERD"	"NM_152784"	"Body"	""
"cg02266539"	0.613003857659292	1.10365057355082	5.38635971444215	0.000202568060720296	0.0246471488463267	0.997286950986426	"chr17"	7209803	"+"	"I"	"N_Shore"	"EIF5A"	"NM_001143761;NM_001970;NM_001143760"	"TSS1500"	""
"cg02267488"	0.819872100206738	2.15704527334471	4.89241747057262	0.000443278336959471	0.0362372287912625	0.236207723862937	"chr4"	71858644	"-"	"II"	"N_Shore"	"DCK"	"NM_000788"	"TSS1500"	"Promoter_Associated"
"cg02268650"	0.564282873173896	-1.36371268431204	4.8747189194713	0.000456183526893542	0.0366947645671805	0.20824881911139	"chrX"	68348465	"-"	"I"	"Island"	""	""	""	"Unclassified_Cell_type_specific"
"cg02272599"	0.526821938926354	-2.7457607957999	4.70182065659584	0.000605179858673507	0.0419337389406441	-0.067302880766106	"chr19"	11267029	"-"	"II"	"S_Shore"	"SPC24"	"NM_182513"	"TSS1500"	"Promoter_Associated"
"cg02273436"	-0.857890803321111	0.971756132699173	-4.54533937385451	0.000784342768636897	0.0472613480278273	-0.320377989474276	"chr4"	55143269	"+"	"I"	"OpenSea"	"PDGFRA"	"NM_006206"	"Body"	""
"cg02273903"	0.580987124554064	-3.15605082240956	4.81170465173479	0.000505437079601325	0.0384472310129216	0.108327271932547	"chr15"	81072933	"+"	"II"	"Island"	"KIAA1199"	"NM_018689"	"5'UTR"	"Unclassified"
"cg02276665"	-1.41997558721627	1.17343478657229	-8.3118401025245	3.83119025176247e-06	0.00258219535461989	4.73983865259117	"chr5"	138088442	"+"	"II"	"N_Shore"	"CTNNA1"	"NM_001903"	"TSS1500"	"Unclassified"
"cg02279214"	-0.585853510227303	1.24031309252362	-5.0611697413292	0.000337909157037316	0.0317886421989065	0.50043099108864	"chr10"	92682789	"-"	"II"	"OpenSea"	""	""	""	""
"cg02281505"	-0.600867575819754	1.46845165767862	-4.8627374030472	0.000465144176010412	0.0370032675946653	0.189294896822306	"chr1"	68508527	"+"	"II"	"OpenSea"	""	""	""	""
"cg02284648"	-0.61746316951101	-2.82816315091891	-5.36909211120103	0.000208069194820883	0.0250095646919186	0.971317580284112	"chr3"	155484297	"-"	"II"	"OpenSea"	"C3orf33"	"NM_173657;NM_001308229"	"Body"	""
"cg02288610"	-0.582734819964571	0.276613878697342	-5.770192145638	0.000112882896347079	0.018362220768792	1.56242125199689	"chr8"	125898153	"-"	"II"	"OpenSea"	""	""	""	""
"cg02289096"	-0.928417681747102	0.0772710058478889	-8.24229576002347	4.16020087868091e-06	0.00272338682144446	4.66497286585017	"chr15"	40532807	"+"	"II"	"S_Shore"	"PAK6"	"NM_001128628;NM_020168;NM_001276718;NM_001128629;NM_001128628;NM_001276718;NM_020168"	"ExonBnd"	""
"cg02291897"	0.76384504482545	-2.2419451938752	5.28986882430333	0.000235414090588401	0.0266418443654992	0.851572707105607	"chrX"	47509947	"+"	"I"	"Island"	"ELK1"	"NM_001114123;NM_001114123;NM_005229;NM_005229"	"5'UTR"	"Unclassified"
"cg02292330"	-0.547461672037506	-2.2674177338947	-5.3883462713331	0.000201945130860369	0.0246163826958386	1.000271607081	"chr1"	208181267	"+"	"II"	"OpenSea"	""	""	""	""
"cg02294146"	0.617295512547845	-3.17183111389817	4.57196655864218	0.000750309906098554	0.0463325311715955	-0.27707319608575	"chr10"	80829916	"+"	"II"	"Island"	"ZMIZ1"	"NM_020338"	"5'UTR"	""
"cg02294791"	-0.691998608326397	-2.65497824180808	-5.09129356362259	0.00032206301810638	0.031073519115226	0.547143226961573	"chr11"	1855606	"-"	"II"	"OpenSea"	"SYT8"	"NM_138567"	"TSS200"	""
"cg02295386"	-0.728434375654597	0.595582593513283	-6.495205075088	3.95549577354506e-05	0.0104600847912689	2.56659176871446	"chr7"	122701018	"+"	"II"	"OpenSea"	""	""	""	""
"cg02298342"	-0.796288414440081	-0.793582187890044	-7.62447902822587	8.85230264133734e-06	0.00447130737146703	3.9719909782127	"chr10"	93519412	"-"	"II"	"OpenSea"	""	""	""	""
"cg02299971"	0.661882092620111	-1.35239696505129	5.08994397972114	0.000322755894079927	0.0311124874550961	0.545053430436774	"chr11"	1090810	"+"	"I"	"OpenSea"	"MUC2"	"NM_002457"	"Body"	""
"cg02300329"	-0.562175606407664	-1.66366483446849	-5.29286525526793	0.0002343134394727	0.0265999315090032	0.856119607026395	"chr14"	55574999	"-"	"II"	"OpenSea"	""	""	""	""
"cg02301160"	0.712271124333759	-2.81594928852484	5.50975060467433	0.000167475167401462	0.0224549878877019	1.18149580611113	"chr6"	110265482	"-"	"II"	"OpenSea"	""	""	""	""
"cg02303784"	-1.94784080024126	-1.06659282436749	-18.4747835135023	8.6824327497138e-10	1.7235960935334e-05	11.2150770688832	"chr1"	173082593	"+"	"II"	"OpenSea"	""	""	""	""
"cg02304285"	0.55423779816353	-3.76116016456596	5.00742236279218	0.000368260399199221	0.0330438142074995	0.416742888914681	"chr10"	102747340	"-"	"II"	"Island"	"C10orf2"	"NM_001163812;NM_001163813;NM_021830;NM_001163814;NM_176792;NM_176793;NM_032112;NM_021830;NM_001163814;NM_176794;NM_001163813;NM_001163812"	"1stExon"	"Promoter_Associated"
"cg02304824"	-0.859098671169667	1.72025347401841	-4.96429533324905	0.000394690233236116	0.0341511991857632	0.349274827922306	"chr1"	100943261	"+"	"II"	"OpenSea"	"CDC14A"	"NM_003672;NM_033312;NM_033313"	"Body"	""
"cg02305984"	-0.703013310331937	1.76931484065886	-5.89356204765546	9.39542014281274e-05	0.0166588678416135	1.73912117246176	"chrX"	18787941	"+"	"II"	"OpenSea"	"PPEF1"	"NM_152226;NM_152224;NM_006240"	"Body"	""
"cg02307053"	0.557901295572004	-2.05416356836716	5.06619910453801	0.00033520735275004	0.031659865093836	0.508239533754032	"chr22"	37267700	"-"	"II"	"OpenSea"	"NCF4"	"NM_013416;NM_000631;NM_013416;NM_000631"	"Body"	""
"cg02307586"	-0.758872870186787	0.0273647046215781	-6.05779891078566	7.38285209558862e-05	0.0146225994540128	1.97062653442281	"chr11"	70048921	"-"	"II"	"N_Shore"	"FADD"	"NM_003824"	"TSS1500"	"Promoter_Associated"
"cg02307707"	0.554636315665845	-3.29225955011133	4.96269657127749	0.000395707650174634	0.0341668960018434	0.346768327277727	"chr3"	73441661	"-"	"II"	"OpenSea"	"PDZRN3"	"NM_001303140;NM_001303142;NM_001303141;NM_001303139;NM_015009"	"Body"	""
"cg02309655"	-0.546787190895863	0.497608007594394	-5.27780280644196	0.000239901853710033	0.0269312020854522	0.833249102257558	"chr19"	2588629	"+"	"II"	"S_Shore"	"GNG7"	"NM_052847"	"5'UTR"	""
"cg02310296"	0.639504754276997	-2.54464346395097	5.14390274809783	0.000296241091467723	0.0298118194422027	0.62838953472431	"chr20"	44637358	"-"	"II"	"N_Shore"	"MMP9"	"NM_004994"	"TSS200"	""
"cg02311181"	0.500357158708086	1.98840036383737	4.63222112003357	0.000678888314174109	0.0442576195600014	-0.179441398849645	"chr19"	14180847	"-"	"II"	"N_Shore"	""	""	""	""
"cg02313013"	0.701132782522984	-3.39699363751853	6.52456290987531	3.79672595597617e-05	0.0102215262331542	2.60553067970598	"chr12"	95010113	"+"	"II"	"OpenSea"	"TMCC3"	"NM_020698"	"Body"	""
"cg02313589"	-0.813057610574621	0.447955242279879	-5.34844560308571	0.000214855152393853	0.02541824987529	0.940205233694813	"chr10"	21073164	"-"	"II"	"OpenSea"	"NEBL"	"NM_213569;NM_006393"	"3'UTR"	""
"cg02313836"	0.690836465546453	-2.20622071309458	5.28623284817247	0.000236757009946043	0.0267333226413034	0.846053456915588	"chr11"	75382581	"-"	"II"	"S_Shelf"	""	""	""	""
"cg02314348"	-0.626585330678804	-2.95716825088276	-5.36792417134971	0.000208446945686221	0.0250279023443603	0.969559386202384	"chr15"	91224043	"+"	"II"	"OpenSea"	""	""	""	""
"cg02314596"	-0.748870392136367	1.14680793535082	-6.53526235171773	3.74056647411455e-05	0.0101461457617958	2.61968907749021	"chr14"	89852725	"-"	"II"	"OpenSea"	"FOXN3"	"NM_005197;NM_001085471"	"Body"	"Unclassified_Cell_type_specific"
"cg02316718"	0.931706464173384	-3.52776918313713	7.5556456674219	9.65503280174331e-06	0.0047169635478813	3.89158534866464	"chr12"	125399409	"-"	"II"	"Island"	"UBC"	"NM_021009;NM_021009"	"1stExon"	"Promoter_Associated"
