	HGNC	MDAMB231_G4_vs_NoGuide:logFC	MDAMB231_G4_vs_NoGuide:adj.P.Val	MDAMB231_GAll_vs_NoGuide:logFC	MDAMB231_GAll_vs_NoGuide:adj.P.Val	SUM159_G4_vs_NoGuide:logFC	SUM159_G4_vs_NoGuide:adj.P.Val	SUM159_GAll_vs_NoGuide:logFC	SUM159_GAll_vs_NoGuide:adj.P.Val
ENSG00000114030	KPNA1	0.210634884784854	1.0	-0.233389611988226	1.0	0.114810773146919	1.0	0.0446992923833056	1.0
ENSG00000114054	PCCB	0.148692462188388	1.0	-0.0220149503975291	1.0	-0.158882531815626	1.0	-0.205273266093493	1.0
ENSG00000114062	UBE3A	-0.057908451879408	1.0	0.0793870467079003	1.0	-0.0934160042486623	1.0	-0.167383082420473	1.0
ENSG00000114098	ARMC8	0.538922569658831	1.0	0.310611702333413	1.0	0.275753099776756	1.0	-0.255913669633918	1.0
ENSG00000114107	CEP70	-0.299638829556737	1.0	-0.0415490930261608	1.0	0.0958389837043878	1.0	0.0704800863031307	1.0
ENSG00000114120	SLC25A36	-0.158237584614302	1.0	0.232780760048208	1.0	0.0785119392003493	1.0	0.0426888590485168	1.0
ENSG00000114125	RNF7	0.0572225172136314	1.0	0.0337360391731858	1.0	0.141996058177296	1.0	0.225651897251838	1.0
ENSG00000114126	TFDP2	-0.726832113016078	1.0	-0.0793125237692518	1.0	-0.136883558448135	1.0	-0.114867210423628	1.0
ENSG00000114127	XRN1	-0.0021990066887731	1.0	-0.186267185119156	1.0	0.273771577270177	1.0	0.0004044977528181	1.0
ENSG00000114166	KAT2B	-0.496938332599113	1.0	-0.685101480217546	1.0	-0.398901271609602	1.0	-0.385488232382964	1.0
ENSG00000114209	PDCD10	-0.252835943087319	1.0	0.531926411384911	1.0	0.56836057805587	1.0	0.448605970229013	1.0
ENSG00000114251	WNT5A	-0.537418090002573	1.0	-0.102073155266659	1.0	-0.115498018202592	1.0	-0.454477292799242	1.0
ENSG00000114268	PFKFB4	0.634457520287274	1.0	-0.0894216671599257	1.0	0.493637257736493	1.0	0.951557197893442	1.0
ENSG00000114270	COL7A1	0.0352064364392373	1.0	0.192442506842008	1.0	-0.10519079671572	1.0	0.40408586376613	1.0
ENSG00000114302	PRKAR2A	0.815178848596437	1.0	0.511086502755676	1.0	-0.181317800650318	1.0	-0.240127702587923	1.0
ENSG00000114315	HES1	-0.684310619723365	1.0	0.298353323723243	1.0	0.10493028506636	1.0	0.0205414209508721	1.0
ENSG00000114316	USP4	-0.670299375252776	1.0	-0.311108178268214	1.0	-0.114621577879173	1.0	-0.112112646885001	1.0
ENSG00000114331	ACAP2	-0.995022304064086	1.0	0.217655656738905	1.0	0.0280017776929631	1.0	-0.294745856032452	1.0
ENSG00000114346	ECT2	-0.347068721075372	1.0	-0.519854213740975	1.0	-0.167226499324288	1.0	-0.0739196620177918	1.0
ENSG00000114353	GNAI2	-0.0382926588171095	1.0	-0.20487496734305	1.0	0.139948475041678	1.0	0.112405857208794	1.0
ENSG00000114354	TFG	0.0976570205551202	1.0	0.114703571286022	1.0	-0.0607179561752105	1.0	-0.0426581002032238	1.0
ENSG00000114383	TUSC2	0.625176496837673	1.0	0.101129239221563	1.0	0.115073295573905	1.0	0.16790496468615	1.0
ENSG00000114388	NPRL2	-0.0819621600555815	1.0	-0.0613768869095761	1.0	0.122097321547232	1.0	0.239011642421644	1.0
ENSG00000114391	RPL24	0.250065940699166	1.0	0.0732230967536811	1.0	0.0090806021015872	1.0	0.0634842251552481	1.0
ENSG00000114395	CYB561D2	0.236722185825166	1.0	-0.339946165356521	1.0	-0.0853363983896944	1.0	0.0246786912020642	1.0
ENSG00000114405	C3orf14	0.260289404100976	1.0	0.070034604492955	1.0	-0.200315570099012	1.0	-0.16196383282168	1.0
ENSG00000114416	FXR1	-0.289396124087877	1.0	-0.527129863160809	1.0	-0.0264407119171652	1.0	-0.0118182660481132	1.0
ENSG00000114423	CBLB	-1.19707347338524	1.0	-0.0084598702732998	1.0	-0.0779061757175761	1.0	-0.142196667700036	1.0
ENSG00000114439	BBX	-0.80278531299187	1.0	-0.0624066553049847	1.0	-0.372441376548144	1.0	-0.117981981654218	1.0
ENSG00000114446	IFT57	0.142950943178098	1.0	0.264202863029434	1.0	-0.0407687599772277	1.0	-0.0321336079621126	1.0
ENSG00000114450	GNB4	0.162122881179673	1.0	0.122493580906776	1.0	-0.103230780411554	1.0	-0.45958117540533	1.0
ENSG00000114473	IQCG	-1.26404259600876	1.0	-1.40704175361638	1.0	0.144937145257954	1.0	-0.0371316305710869	1.0
ENSG00000114480	GBE1	-0.391004383013233	1.0	-0.568683350948523	1.0	-0.603795303961961	1.0	-0.442285483892949	1.0
ENSG00000114491	UMPS	0.506951418947104	1.0	-0.0580327014206938	1.0	-0.197173258094969	1.0	0.306523164406377	1.0
ENSG00000114503	NCBP2	-0.21872476780548	1.0	0.174678794124593	1.0	-0.102561534375502	1.0	-0.233842247750679	1.0
ENSG00000114520	SNX4	0.389196422964801	1.0	0.135179615422209	1.0	0.176156587650039	1.0	-0.396803163288041	1.0
ENSG00000114529	C3orf52	0.854866981179798	1.0	0.443639325421869	1.0	0.05980220131327	1.0	0.0491090475912865	1.0
ENSG00000114541	FRMD4B	-0.185790187885249	1.0	0.613539252544583	1.0	0.0653942899185864	1.0	0.202111070818965	1.0
ENSG00000114544	SLC41A3	-0.111020721987144	1.0	0.24110836865194	1.0	-0.0404590296194787	1.0	-0.114211765024614	1.0
ENSG00000114554	PLXNA1	-1.1066378887134	1.0	-0.822971507655553	1.0	-0.256473822806459	1.0	-0.236960492602696	1.0
ENSG00000114573	ATP6V1A	0.445576361398288	1.0	0.312267736823848	1.0	0.349292718826097	1.0	0.253120520547958	1.0
ENSG00000114626	ABTB1	-1.05243330439555	1.0	-0.236218556612915	1.0	0.606813335903963	1.0	0.407124664250837	1.0
ENSG00000114631	PODXL2	0.123545511746272	1.0	-0.459552290402331	1.0	0.0988844099138948	1.0	-0.11122903374326	1.0
ENSG00000114648	KLHL18	0.584979850391208	1.0	0.287988226331161	1.0	-0.0933732072847846	1.0	0.392751010260606	1.0
ENSG00000114650	SCAP	0.122708185570489	1.0	-0.233056108194525	1.0	0.264268940592976	1.0	0.122368539811489	1.0
ENSG00000114670	NEK11	-0.413770352552556	1.0	-0.135602196449873	1.0	-0.112509387842073	1.0	-0.545187985400278	1.0
ENSG00000114686	MRPL3	0.434220787399734	1.0	-0.0841560737879874	1.0	0.0172150939673905	1.0	-0.0746817632666081	1.0
ENSG00000114698	PLSCR4	-1.07996347022918	1.0	-0.951390409120072	1.0	-0.495768348254003	1.0	-0.996642527511377	1.0
ENSG00000114735	HEMK1	-0.777117856391048	1.0	0.194884531877817	1.0	-0.15061852073122	1.0	-0.224007722654175	1.0
ENSG00000114738	MAPKAPK3	0.327215385858257	1.0	0.248946239760348	1.0	0.104618600618944	1.0	0.183897095582685	1.0
ENSG00000114739	ACVR2B	-0.053525167404239	1.0	0.0450860970659179	1.0	0.45283697838885	1.0	0.466491038185004	1.0
ENSG00000114742	WDR48	-1.10617903149284	1.0	-0.325398597192672	1.0	0.181730405885869	1.0	0.13077753790715	1.0
ENSG00000114744	COMMD2	-0.0757719371198107	1.0	-0.139860474526571	1.0	-0.0010368124772064	1.0	-0.0890785238131899	1.0
ENSG00000114745	GORASP1	-0.433753005949317	1.0	-0.0952420647830579	1.0	0.207165707974644	1.0	-0.0169234316636668	1.0
ENSG00000114767	RRP9	0.241520360090743	1.0	0.29511553293715	1.0	-0.0030649368896273	1.0	-0.0022053830603692	1.0
ENSG00000114770	ABCC5	0.543255939808695	1.0	-0.381590110839872	1.0	0.0058869948599071	1.0	0.17657211552429	1.0
ENSG00000114779	ABHD14B	-1.1703200923477	0.733203880377248	-0.0436284254629449	1.0	0.0203767998509052	1.0	0.0297767464376699	1.0
ENSG00000114784	EIF1B	-0.625611033077011	1.0	0.370167932397769	1.0	0.0924666452794893	1.0	0.0658652123027332	1.0
ENSG00000114790	ARHGEF26	0.842178118718786	1.0	-0.199563231550986	1.0	-0.449800194623191	1.0	-0.832044591210598	1.0
ENSG00000114796	KLHL24	-1.78881556040539	0.0300688483119619	-0.235470793275042	1.0	-0.0519792493251821	1.0	0.0262804378262231	1.0
ENSG00000114812	VIPR1	-1.67512577701068	0.0149689537960189	-0.666527669875579	1.0	-2.49817214251946	0.0198104600574772	-0.908880996899671	1.0
ENSG00000114850	SSR3	0.399495090152099	1.0	0.679856663215206	1.0	0.16582350897046	1.0	0.186265606186241	1.0
ENSG00000114853	ZBTB47	-0.190545138807668	1.0	0.296388478995433	1.0	-0.126013013748243	1.0	-0.0701165589610717	1.0
ENSG00000114857	NKTR	0.0415360292129696	1.0	-0.393998782332447	1.0	0.21375982588399	1.0	0.13068737623383	1.0
ENSG00000114859	CLCN2	0.938124195088407	1.0	0.5984210369178	1.0	0.299910868705143	1.0	0.454311508105691	1.0
ENSG00000114861	FOXP1	-0.455003405846219	1.0	-0.277097945718246	1.0	0.520165075759903	1.0	0.209192488431706	1.0
ENSG00000114867	EIF4G1	0.483628444118846	1.0	0.338766928965592	1.0	-0.0505486594826277	1.0	-0.0450341788909832	1.0
ENSG00000114902	SPCS1	0.192152223455346	1.0	0.149944667506249	1.0	-0.0653528647852326	1.0	-0.0461198495453257	1.0
ENSG00000114904	NEK4	0.0108934970409615	1.0	-0.260890141741957	1.0	-0.145456601298759	1.0	-0.0795214371617137	1.0
ENSG00000114923	SLC4A3	-0.343234352261678	1.0	1.03813752703157	1.0	0.0482341333954031	1.0	0.590350754894762	1.0
ENSG00000114933	INO80D	-0.33550168541439	1.0	0.183768032857758	1.0	0.213486744438034	1.0	0.0828288043495053	1.0
ENSG00000114942	EEF1B2	0.142208735090572	1.0	0.177206615511222	1.0	0.0235352132195565	1.0	0.0692473780490328	1.0
ENSG00000114956	DGUOK	-0.251432565109067	1.0	-0.138923340308706	1.0	0.235163661227812	1.0	0.0965946752125308	1.0
ENSG00000114978	MOB1A	0.660080265103036	1.0	0.0003253286773379	1.0	0.0383737759037457	1.0	-0.0335100646299544	1.0
ENSG00000114982	KANSL3	-0.440776814840905	1.0	-0.146091684629336	1.0	-0.16363054208593	1.0	-0.0305734261980204	1.0
ENSG00000114988	LMAN2L	0.400671939733982	1.0	-0.43944227220867	1.0	-0.101744706213762	1.0	-0.0317800203799585	1.0
ENSG00000114993	RTKN	-0.428535072962554	1.0	-0.458961752940051	1.0	-0.387211717123988	1.0	-0.467431842809806	1.0
ENSG00000114999	TTL	0.646644247616754	1.0	0.354166800980005	1.0	0.0513619533119636	1.0	-0.0724148899815065	1.0
ENSG00000115008	IL1A	-2.18470872469145	1.54637085891357e-12	1.25050584535435	0.0006344326834794	0.616482468484347	1.0	0.654835298624769	1.0
ENSG00000115009	CCL20	-3.4854556486233	9.89801896006813e-08	-1.9333772834225	0.0127516092704605	2.6295463829836	1.745139932767e-07	1.82636819940855	0.0045290520597067
ENSG00000115020	PIKFYVE	-0.535182714078953	1.0	-0.165277763582871	1.0	0.0726230918006223	1.0	-0.175807243597752	1.0
ENSG00000115041	KCNIP3	-0.0107220306359159	1.0	-0.585520087095735	1.0	-0.0048260176455405	1.0	-0.365825606703523	1.0
ENSG00000115042	FAHD2A	-0.200480391263267	1.0	-0.484335675235289	1.0	0.209254167894268	1.0	-0.0164712492455799	1.0
ENSG00000115053	NCL	0.311428397709586	1.0	0.321412016518646	1.0	-0.102890185965862	1.0	-0.117638434169697	1.0
ENSG00000115073	ACTR1B	-0.386795944558237	1.0	0.043737583964008	1.0	0.137646186916801	1.0	0.111534198070262	1.0
ENSG00000115084	SLC35F5	-0.272431296812504	1.0	0.246790196918611	1.0	-0.207374318361295	1.0	0.115596825254551	1.0
ENSG00000115091	ACTR3	0.332764646536578	1.0	0.0135404492681168	1.0	0.133636372087675	1.0	0.0827553077103733	1.0
ENSG00000115107	STEAP3	0.767006440760459	1.0	-0.151107628603502	1.0	-0.196855728672685	1.0	-0.0459454395603682	1.0
ENSG00000115109	EPB41L5	0.27518991955769	1.0	1.38136226997377	1.0	0.582064590550227	1.0	0.383522315985245	1.0
ENSG00000115128	SF3B6	-0.0310889497895879	1.0	0.431627070736393	1.0	0.162019617748374	1.0	0.176819882094775	1.0
ENSG00000115129	TP53I3	-0.10893463987663	1.0	0.220598584616516	1.0	-0.727709938303334	1.0	-0.364961023457403	1.0
ENSG00000115137	DNAJC27	-0.851561409046945	1.0	0.125032183744284	1.0	-0.576696098026745	1.0	-0.193875256222913	1.0
ENSG00000115145	STAM2	-0.541892255426323	1.0	0.101194793256963	1.0	-0.167243603958783	1.0	-0.0361684274781906	1.0
ENSG00000115163	CENPA	0.718666005333385	1.0	-0.609041309490795	1.0	-0.0503468413466193	1.0	-0.146845156110913	1.0
ENSG00000115170	ACVR1	-0.593856564551622	1.0	0.179189382483492	1.0	-0.11516413088303	1.0	0.0487813529357473	1.0
ENSG00000115183	TANC1	0.129149299402561	1.0	0.136982908298073	1.0	0.271943584266115	1.0	0.280437197329322	1.0
ENSG00000115204	MPV17	-0.679778631155485	1.0	-0.395785512400434	1.0	-0.0556414505019012	1.0	0.0086236564812391	1.0
ENSG00000115207	GTF3C2	0.255508896551365	1.0	-0.212405408623415	1.0	-0.0284901626801695	1.0	-0.0538768968685925	1.0
ENSG00000115211	EIF2B4	0.14870152563046	1.0	0.15209491499736	1.0	-0.189721320909578	1.0	-0.111803385250526	1.0
ENSG00000115216	NRBP1	0.125601309975411	1.0	0.576238484655881	1.0	-0.0637981355816732	1.0	-0.0410738742884824	1.0
ENSG00000115233	PSMD14	0.343734464409935	1.0	0.795070387030439	1.0	0.293686717636677	1.0	0.150686987127691	1.0
ENSG00000115234	SNX17	-0.136985076954211	1.0	-0.177190520211662	1.0	0.0644023759440264	1.0	0.0999110337347453	1.0
ENSG00000115239	ASB3	-0.786270300031166	1.0	-0.686428137994108	1.0	0.103724667678886	1.0	0.0911607513603521	1.0
ENSG00000115241	PPM1G	0.810755254300743	1.0	0.0441464755147436	1.0	-0.0453286575121261	1.0	-0.0463731559750586	1.0
ENSG00000115255	REEP6	-1.54440066867131	0.259286719960258	-0.495065002410539	1.0	0.230321620669925	1.0	0.541375382505759	1.0
ENSG00000115266	APC2	-0.0403659039157196	1.0	0.135644831489947	1.0	-0.724116098367389	1.0	0.0377415886075906	1.0
ENSG00000115267	IFIH1	0.239317146873168	1.0	0.689524294979054	1.0	0.255408679057522	1.0	0.221672481401172	1.0
ENSG00000115268	RPS15	0.332788974457131	1.0	0.0337012794337124	1.0	0.28691023769167	1.0	0.272628764013888	1.0
ENSG00000115271	GCA	-0.0006566165610095	1.0	-0.0731214103541964	1.0	0.250047453946017	1.0	0.257075502724786	1.0
ENSG00000115274	INO80B	-0.388790426122198	1.0	-0.288502588687968	1.0	-0.22913854150423	1.0	0.0559152993861929	1.0
ENSG00000115275	MOGS	0.66536471629475	1.0	-0.1321847733034	1.0	-0.294721319203236	1.0	0.0190456904516187	1.0
ENSG00000115282	TTC31	-0.209106366126993	1.0	-1.17553776719306	1.0	-0.316496935500154	1.0	-0.252115920534676	1.0
ENSG00000115286	NDUFS7	0.152016278742893	1.0	-0.0656467358120585	1.0	0.475864319340748	1.0	0.329666016977215	1.0
ENSG00000115289	PCGF1	0.404686954606378	1.0	0.174235984709642	1.0	0.301387472497251	1.0	0.15082531805968	1.0
ENSG00000115295	CLIP4	-0.942104225176461	1.0	0.13804705176665	1.0	-0.0395423499617031	1.0	-0.247719045453232	1.0
ENSG00000115306	SPTBN1	-0.14911015021506	1.0	0.0115582995892005	1.0	-0.197795838241344	1.0	-0.204921554925898	1.0
ENSG00000115307	AUP1	0.273735223370421	1.0	0.190012887962869	1.0	0.0088198779234591	1.0	-0.0105399767033276	1.0
ENSG00000115310	RTN4	-0.403145804721264	1.0	-0.056880956461459	1.0	-0.0191300052516263	1.0	0.0422884813681703	1.0
ENSG00000115317	HTRA2	0.200449498776478	1.0	0.378899738940824	1.0	0.0273295491224452	1.0	0.0957506774605275	1.0
ENSG00000115318	LOXL3	1.89689985525371	0.0034872155052074	1.51721588323409	0.839602564607896	0.340248322703778	1.0	-0.365446018813896	1.0
ENSG00000115325	DOK1	0.42688835451074	1.0	0.340804353869915	1.0	0.195773468405992	1.0	-0.370194569563707	1.0
ENSG00000115350	POLE4	0.509567913112114	1.0	0.222721793810281	1.0	0.0325895499530908	1.0	-0.0049283023321677	1.0
ENSG00000115355	CCDC88A	-0.505278440002747	1.0	-0.0226294047461923	1.0	0.174928795533986	1.0	0.254524761132878	1.0
ENSG00000115363	EVA1A	-0.210869924785948	1.0	-0.263189271182951	1.0	1.18623477658204	1.0	0.799396883139976	1.0
ENSG00000115364	MRPL19	0.827064366966079	1.0	-0.08138126426448	1.0	-0.0378521207840254	1.0	-0.0491883053518931	1.0
ENSG00000115365	LANCL1	-0.295950312146904	1.0	-0.71040065463586	1.0	-0.0771758370412536	1.0	-0.0879768824299285	1.0
ENSG00000115368	WDR75	-0.495688135942192	1.0	0.0889302016643017	1.0	0.333797476455111	1.0	0.255335699896879	1.0
ENSG00000115380	EFEMP1	1.08882289359069	0.9994607032156	0.716860787808786	1.0	0.140131120640647	1.0	0.0198711813703403	1.0
ENSG00000115392	FANCL	0.658386261668533	1.0	0.210396236959613	1.0	0.226988151746913	1.0	0.233008806609336	1.0
ENSG00000115414	FN1	-1.93180226616059	7.043286751778781e-09	-1.00988110989992	1.0	-0.482202719323281	1.0	-0.724190421590352	1.0
ENSG00000115415	STAT1	0.162360926820129	1.0	0.04763122817862	1.0	0.084756196150674	1.0	-0.0945316091810273	1.0
ENSG00000115419	GLS	0.885014799276454	1.0	0.379380419705431	1.0	0.259033125868021	1.0	0.152451793458142	1.0
ENSG00000115421	PAPOLG	0.0643665776402802	1.0	0.390800377183508	1.0	0.0285357634316146	1.0	0.152030026698791	1.0
ENSG00000115425	PECR	0.0317850541447582	1.0	-0.740908830153651	1.0	0.127186395935083	1.0	-0.0709631245240323	1.0
ENSG00000115446	UNC50	-0.230867139795486	1.0	0.294863597192029	1.0	0.120839081096697	1.0	0.185088799457765	1.0
ENSG00000115459	ELMOD3	-0.116844112229349	1.0	-0.281464404932715	1.0	0.0680346204211824	1.0	0.242277639850932	1.0
ENSG00000115464	USP34	-0.258059496675785	1.0	-0.0337241972702831	1.0	-0.0394364144816182	1.0	0.416889301320015	1.0
ENSG00000115484	CCT4	0.288517261758118	1.0	0.159452549418907	1.0	0.23117659572153	1.0	0.228723222760015	1.0
ENSG00000115486	GGCX	-0.351002866723037	1.0	-0.645360977948951	1.0	-0.020028210644762	1.0	0.0885337837417541	1.0
ENSG00000115504	EHBP1	-0.264526506890347	1.0	-0.024056689079937	1.0	0.108073433910863	1.0	0.246111424807327	1.0
ENSG00000115507	OTX1	1.48665203286933	0.679497081011466	0.513059641902262	1.0	0.286961781716486	1.0	0.159454133120901	1.0
ENSG00000115514	TXNDC9	0.258909127206785	1.0	0.349514264488466	1.0	0.130126858698962	1.0	0.234876209881475	1.0
ENSG00000115520	COQ10B	-0.30826739160356	1.0	0.235582483473385	1.0	-0.0250518627179659	1.0	-0.0464327013558945	1.0
ENSG00000115524	SF3B1	0.0047802303176052	1.0	-0.197258731092094	1.0	0.0086415975444413	1.0	0.0581521415453636	1.0
ENSG00000115525	ST3GAL5	-1.16608804249587	1.0	-0.94322433336648	1.0	0.409226933275401	1.0	0.19033116683086	1.0
ENSG00000115539	PDCL3	1.15327334422163	0.780910470249491	-0.0378469254668197	1.0	-0.0063847796673011	1.0	0.0313133309289788	1.0
ENSG00000115540	MOB4	0.188215864026775	1.0	0.223609458683012	1.0	0.159160541144657	1.0	-0.25479046287306	1.0
ENSG00000115541	HSPE1	1.59283426441811	1.05423043842151e-06	-0.0279153791242734	1.0	0.0193517000836483	1.0	-0.0279789329447331	1.0
ENSG00000115548	KDM3A	-0.370614266803361	1.0	-0.621992848892213	1.0	-0.221285489005972	1.0	-0.161132061457574	1.0
ENSG00000115556	PLCD4	0.553303476031321	1.0	0.184087451198061	1.0	0.272627803580251	1.0	0.0607501659583878	1.0
ENSG00000115561	CHMP3	-0.0339973477942799	1.0	0.233839958958578	1.0	-0.507004321540316	1.0	-0.358918802285223	1.0
ENSG00000115568	ZNF142	0.707641284118214	1.0	0.266333855931726	1.0	0.24451975741749	1.0	0.269403718962041	1.0
ENSG00000115594	IL1R1	-1.28438027235149	1.0	-0.758747255986875	1.0	0.0956843419878348	1.0	-0.089197934621696	1.0
ENSG00000115602	IL1RL1	-4.47267119240245	6.89206692395244e-07	-0.609782004081135	1.0	-0.236181161610195	1.0	-0.15973333971289	1.0
ENSG00000115604	IL18R1	-0.524948271887422	1.0	0.303337780977662	1.0	0.171664511806351	1.0	-0.104655986341337	1.0
ENSG00000115641	FHL2	0.034890219648414	1.0	0.298040041777307	1.0	0.102503625173098	1.0	0.327888443676745	1.0
ENSG00000115649	CNPPD1	-0.0968336558150815	1.0	0.367963098315863	1.0	0.240693167593062	1.0	0.111498311679593	1.0
ENSG00000115652	UXS1	0.0098174089959997	1.0	0.0504216949097946	1.0	0.0426331641795539	1.0	0.0419641297192888	1.0
ENSG00000115657	ABCB6	-0.123188821386074	1.0	-0.823813077724278	1.0	-0.336589672611725	1.0	-0.325647625599768	1.0
ENSG00000115661	STK16	-0.338280628516229	1.0	-0.220783565643923	1.0	0.020228202513187	1.0	0.0060705973002059	1.0
ENSG00000115677	HDLBP	0.219952901101202	1.0	0.0008891473869514	1.0	-0.0089541282622533	1.0	-0.0473322198767541	1.0
ENSG00000115685	PPP1R7	-0.152498134486705	1.0	0.239399880228293	1.0	0.0415069646301403	1.0	0.0488172979423664	1.0
ENSG00000115687	PASK	1.33242883088234	1.0	1.34815353930613	1.0	0.572739411448027	1.0	-0.129907310059672	1.0
ENSG00000115694	STK25	-0.0514668494436954	1.0	0.0815550377124055	1.0	-0.0066652339760606	1.0	-0.0516564286506167	1.0
ENSG00000115738	ID2	-1.58537723216139	0.714890785944275	-0.923241388709689	1.0	-0.0508602876198943	1.0	-0.742496777425038	1.0
ENSG00000115750	TAF1B	-0.0945262403097482	1.0	0.179973059401999	1.0	-0.0685963179515525	1.0	0.0875520618020307	1.0
ENSG00000115756	HPCAL1	-0.647336652919676	1.0	-0.216964851008631	1.0	0.321834335570527	1.0	0.45892566262997	1.0
ENSG00000115758	ODC1	-0.361370526309255	1.0	0.900412196231512	1.0	0.465333691876273	1.0	0.594120996935063	1.0
ENSG00000115760	BIRC6	-0.169702326069029	1.0	0.22801265853244	1.0	-0.0533463400727712	1.0	0.199121315548941	1.0
ENSG00000115761	NOL10	0.0745608840017615	1.0	0.136175864362345	1.0	-0.0322470831972463	1.0	-0.108006621833661	1.0
ENSG00000115762	PLEKHB2	0.244915063717031	1.0	0.437939724797161	1.0	-0.0474084425778445	1.0	-0.0606495929805142	1.0
ENSG00000115806	GORASP2	-0.155571786295222	1.0	0.473880954920661	1.0	0.132057284963017	1.0	-0.0007757734817994	1.0
ENSG00000115808	STRN	0.312601245288215	1.0	0.207938804017786	1.0	-0.136448960976812	1.0	-0.104419614352842	1.0
ENSG00000115816	CEBPZ	-0.190623453427693	1.0	0.369550083153833	1.0	0.107855321108368	1.0	0.0162669677062199	1.0
ENSG00000115825	PRKD3	0.0767917617459251	1.0	-0.264697619724319	1.0	0.0592472563918589	1.0	-0.12611464615847	1.0
ENSG00000115827	DCAF17	0.159969113346181	1.0	-0.0179797026349489	1.0	0.0313545083956273	1.0	-0.0783689895988315	1.0
ENSG00000115839	RAB3GAP1	-0.141719111080589	1.0	-0.18688978714829	1.0	-0.0195968204525947	1.0	-0.0752481526399889	1.0
ENSG00000115840	SLC25A12	0.687534558069005	1.0	-0.74373033486972	1.0	0.065876298848611	1.0	-0.0053753321110425	1.0
ENSG00000115841	RMDN2	0.330980421187992	1.0	-0.747582511991081	1.0	-0.233443196873512	1.0	-0.0340445247840361	1.0
ENSG00000115866	DARS1	-0.311702444933504	1.0	-0.0638376584409377	1.0	0.186986355500287	1.0	0.0924972148769854	1.0
ENSG00000115875	SRSF7	0.610894003914964	1.0	-0.581047437870072	1.0	-0.024597406358243	1.0	-0.155683137005084	1.0
ENSG00000115884	SDC1	2.04189487522128	9.20416787032579e-08	1.00056974226294	1.0	0.199077767114828	1.0	0.411519911251436	1.0
ENSG00000115902	SLC1A4	-2.73999506960541	4.1618633999401e-08	-0.380612547161802	1.0	-0.256821945271811	1.0	-0.323512713902301	1.0
ENSG00000115904	SOS1	0.0555485884482243	1.0	0.264875890045839	1.0	-0.0858279488187801	1.0	-0.122680326727412	1.0
ENSG00000115919	KYNU	-1.90681107034533	2.21353012692178e-07	-1.07699008819576	1.0	0.332298625757308	1.0	0.129663322040666	1.0
ENSG00000115935	WIPF1	-0.330551998745889	1.0	0.0373148882207159	1.0	-0.606138339845756	1.0	-0.455421389795698	1.0
